"date","SPY","QQQ","IWM","TLT","GLD","VXX","XLC","XLY","XLP","XLE","XLF","XLV","XLI","XLK","XLB","XLU","XLRE"
2018-06-19,244.550064086914,167.447006225586,152.510467529297,96.5573654174805,120.800003051758,2101.69604492188,46.3243217468262,51.9163780212402,41.4710540771484,26.5642356872559,23.583423614502,74.3443222045898,64.2529296875,33.1801147460938,24.9780311584473,19.6860198974609,24.2351093292236
2018-06-20,244.967269897461,168.636199951172,153.740646362305,95.7112579345703,120.26000213623,2053.76000976562,46.8991889953613,52.162540435791,41.5116806030273,26.6815147399902,23.5230617523193,74.5020294189453,64.2967758178711,33.2497825622559,24.8968925476074,19.7017078399658,24.4967021942139
2018-06-21,243.431686401367,167.171035766602,152.302444458008,96.2141342163086,120.050003051758,2189.43994140625,46.6117515563965,51.7909736633301,41.5928993225098,26.187479019165,23.4540748596191,74.0727462768555,63.4895629882812,32.994312286377,24.6321220397949,19.768383026123,24.6428737640381
2018-06-22,243.875442504883,166.800048828125,151.795959472656,96.2061538696289,120.339996337891,2132.47998046875,46.8157424926758,51.7027206420898,41.9340209960938,26.7099494934082,23.341983795166,74.4056396484375,63.7089042663574,32.8874702453613,24.9908409118652,19.9056625366211,24.8582973480225
2018-06-25,240.555603027344,163.041976928711,149.317565917969,96.4216766357422,119.889999389648,2438.39990234375,45.8514213562012,50.5787696838379,42.1451988220215,26.173267364502,23.0919189453125,73.7223129272461,62.9016990661621,32.2046318054199,24.6022243499756,20.2351360321045,24.7967529296875
2018-06-26,241.088180541992,163.707992553711,150.185913085938,96.5573654174805,119.26000213623,2338.56005859375,45.9274559020996,50.9410438537598,41.9664993286133,26.5038051605225,23.014310836792,73.4945220947266,63.1385841369629,32.3346939086914,24.6961765289307,20.2586708068848,24.9275417327881
2018-06-27,239.091018676758,161.481628417969,147.779876708984,97.4673385620117,118.580001831055,2464,45.5268974304199,50.2815208435059,41.8771629333496,26.859224319458,22.7297592163086,72.8724899291992,62.6296882629395,31.8934116363525,24.6193084716797,20.3567333221436,24.8582973480225
2018-06-28,240.457946777344,162.870742797852,148.232131958008,97.4912719726562,118.220001220703,2508.80004882812,45.9812469482422,50.6763114929199,41.8771629333496,26.8236885070801,22.9280815124512,72.9688491821289,62.7174453735352,32.2836074829102,24.7132625579834,20.3488903045654,25.1044979095459
2018-06-29,240.804153442383,163.308410644531,148.13264465332,97.156005859375,118.650001525879,2362.8798828125,45.9256019592285,50.7645378112793,41.8528022766113,26.9907302856445,22.9280815124512,73.1178207397461,62.849048614502,32.2696647644043,24.7986640930176,20.3802623748779,25.1660461425781
2018-07-02,241.318984985352,164.402481079102,149.154693603516,97.0800170898438,117.459999084473,2415.36010742188,46.2130393981934,50.8342094421387,41.6091384887695,26.5926685333252,23.0401821136475,73.3455657958984,62.989429473877,32.5576553344727,24.66628074646,20.5253887176514,25.0198669433594
2018-07-03,240.466888427734,162.499694824219,149.749359130859,97.6000061035156,118.650001525879,2415.36010742188,45.6474227905273,50.5787696838379,41.7066078186035,26.7597122192383,22.8332347869873,73.5207977294922,62.7876358032227,32.1721153259277,24.6235828399658,20.5842247009277,25.1660461425781
2018-07-05,242.428573608398,164.516632080078,151.455993652344,97.8800048828125,119.050003051758,2314.23999023438,46.3428535461426,50.8295745849609,42.283275604248,26.7312793731689,22.8849773406982,74.2829818725586,63.0947341918945,32.6273384094238,24.8371028900146,20.6940479278564,25.4968757629395
2018-07-06,244.479064941406,167.075942993164,152.735961914062,98.1999969482422,118.860000610352,2199.36010742188,47.0753707885742,51.2289962768555,42.4132194519043,26.8947715759277,22.9970664978027,75.3518142700195,63.3140869140625,33.008228302002,24.9609451293945,20.8548603057861,25.604585647583
2018-07-09,246.68049621582,168.579162597656,153.698211669922,97.5680313110352,119.150001525879,2078.71997070312,47.3442497253418,51.8420715332031,42.2507820129395,27.2963924407959,23.5230617523193,75.9037322998047,64.4898147583008,33.2590789794922,25.183012008667,20.2116031646729,25.3660850524902
2018-07-10,247.568099975586,168.702819824219,152.999237060547,97.5600128173828,118.930000305176,2034.56005859375,47.3247871398926,51.9535484313965,42.7543411254883,27.4989929199219,23.4368343353271,76.1928405761719,64.6916275024414,33.3380470275879,25.3965339660645,20.4037990570068,25.4891834259033
2018-07-11,245.757263183594,167.846618652344,151.701110839844,97.9360122680664,117.639999389648,2101.76000976562,47.2608032226562,51.8327827453613,42.6162643432617,26.9160938262939,23.3247356414795,75.5883636474609,63.6299514770508,33.2079887390137,24.9694881439209,20.5881481170654,25.4122428894043
2018-07-12,247.985336303711,170.738830566406,152.436401367188,97.9280166625977,118.129997253418,2048,48.0025825500488,52.1764678955078,42.5594177246094,26.9623069763184,23.367847442627,76.4293975830078,64.3757629394531,33.7328910827637,25.0292816162109,20.6038360595703,25.4737911224365
2018-07-13,248.180618286133,170.88151550293,151.982528686523,98.1760101318359,117.610000610352,2030.65600585938,47.9284133911133,52.2925910949707,42.835563659668,27.1044692993164,23.2643737792969,76.5695724487305,64.7091598510742,33.6957130432129,25.0164642333984,20.6077556610107,25.3891639709473
2018-07-16,247.958740234375,170.472427368164,151.392440795898,97.7680358886719,117.550003051758,1999.35998535156,47.7893295288086,52.4226455688477,42.6325187683105,26.7917003631592,23.6782684326172,76.1052551269531,64.445930480957,33.6167526245117,24.8157539367676,20.5881481170654,25.2506828308105
2018-07-17,248.961761474609,171.509506225586,152.064254760742,97.583984375,116.279998779297,1966.07995605469,47.7986030578613,52.4737396240234,42.9979972839355,26.6850738525391,23.7041397094727,76.5257415771484,64.7003784179688,33.8675842285156,25.1403045654297,20.5724582672119,25.081413269043
2018-07-18,249.485412597656,171.185943603516,152.490875244141,97.1919860839844,116.309997558594,1955.83996582031,47.6595191955566,52.441219329834,42.6487464904785,26.7028484344482,24.0835456848145,76.5870971679688,65.4111099243164,33.8118324279785,24.9054298400879,20.4665546417236,24.9890880584717
2018-07-19,248.544525146484,170.329742431641,153.571197509766,97.8080368041992,115.809997558594,1996.80004882812,47.3257179260254,52.3204612731934,42.6731185913086,26.7099494934082,23.7213859558105,76.1577987670898,65.3847885131836,33.6910667419434,24.9951152801514,20.6548252105713,25.2276020050049
2018-07-20,248.260513305664,170.291687011719,152.944763183594,96.6079788208008,116.559997558594,2001.08801269531,47.168083190918,52.0882415771484,42.933032989502,26.6175441741943,23.7645015716553,76.0088653564453,65.3145751953125,33.7003593444824,24.8926200866699,20.5097007751465,25.0044822692871
2018-07-23,248.722091674805,170.833999633789,153.135437011719,95.4159698486328,116,2019.83996582031,47.3628120422363,52.0325050354004,42.6650009155273,26.5002517700195,24.0921669006348,76.1665802001953,64.9109649658203,33.8722267150879,24.7559642791748,20.364574432373,24.935230255127
2018-07-24,249.973739624023,171.538040161133,151.501388549805,95.7440032958984,116.040000915527,1967.35998535156,47.6966018676758,51.8792266845703,42.7462196350098,26.8343505859375,24.1611499786377,76.8586883544922,65.1829528808594,34.0580291748047,25.0762481689453,20.4351787567139,24.8659934997559
2018-07-25,252.104080200195,173.935546875,152.055130004883,95.592041015625,116.680000305176,1949.43994140625,48.0396842956543,52.2600860595703,43.0710983276367,27.0582675933838,24.2128810882568,77.8398818969727,66.1744537353516,34.4853820800781,25.2726936340332,20.494010925293,25.1121864318848
2018-07-26,251.509353637695,171.300186157227,152.872116088867,95.4080047607422,115.769996643066,1954.56005859375,46.2278747558594,51.9860572814941,43.2985305786133,27.3532657623291,24.2042675018311,77.6208953857422,66.6833572387695,33.9558448791504,25.417896270752,20.713659286499,25.1968250274658
2018-07-27,249.804992675781,168.988250732422,150.021743774414,95.5680389404297,115.830001831055,2018.56005859375,45.3507232666016,51.8513603210449,43.3553771972656,27.2359809875488,24.2559986114502,77.060173034668,66.6921234130859,33.3751945495605,25.3239402770996,20.6469764709473,24.9660110473633
2018-07-30,248.500122070312,166.600219726562,149.059417724609,95.2400054931641,115.650001525879,2056.32006835938,44.6367568969727,51.4379997253418,43.3066368103027,27.4598960876465,24.273250579834,77.1039886474609,66.034065246582,32.8549423217773,25.2769603729248,20.5214653015137,24.942928314209
2018-07-31,249.725158691406,167.875122070312,150.575424194336,95.7599487304688,115.98999786377,2008.31994628906,44.9334678649902,51.6795120239258,43.509693145752,27.4101257324219,24.1007900238037,77.9099731445312,67.4905776977539,32.9432067871094,25.5075721740723,20.7058181762695,25.4276371002197
2018-08-01,249.307861328125,168.512573242188,150.475601196289,94.9798812866211,115.139999389648,1984,44.7480201721191,51.4240684509277,43.1442031860352,27.0298271179199,24.1007900238037,77.927490234375,66.5780715942383,33.2404975891113,25.2470741271973,20.5724582672119,25.5968856811523
2018-08-02,250.666137695312,170.805419921875,151.574035644531,95.1161422729492,114.519996643066,1963.52001953125,45.0447425842285,51.7770462036133,43.5827865600586,26.8805503845215,24.1094055175781,78.2165985107422,66.4903106689453,33.658561706543,25.0805206298828,20.6744346618652,25.4737911224365
2018-08-03,251.74006652832,171.328689575195,151.047515869141,95.589241027832,114.919998168945,1928.9599609375,45.3507232666016,51.9535484313965,44.0944747924805,26.7419376373291,24.2473812103271,78.6809387207031,66.5517196655273,33.7793235778809,25.3196659088135,20.9058532714844,25.804630279541
2018-08-06,252.663345336914,172.337188720703,151.891738891602,95.6453323364258,114.330001831055,1873.15197753906,45.8050537109375,52.301872253418,44.1350860595703,26.841459274292,24.3767204284668,78.8210983276367,66.6482543945312,33.9604949951172,25.311128616333,20.9215450286865,25.7507705688477
2018-08-07,253.497680664062,172.965133666992,152.254852294922,95.1482391357422,114.589996337891,1827.83996582031,45.8606872558594,52.5433921813965,43.8670539855957,27.0404987335205,24.4888172149658,78.8298645019531,67.1220474243164,34.0905532836914,25.3965339660645,20.8901672363281,25.6969146728516
2018-08-08,253.391159057617,173.174423217773,152.118682861328,95.2444229125977,114.910003662109,1794.04797363281,45.8236083984375,52.5991249084473,43.5340614318848,26.8450126647949,24.5491752624512,78.9525146484375,66.8237380981445,34.1834411621094,25.28977394104,20.7803421020508,25.5353412628174
2018-08-09,253.044937133789,173.069793701172,152.509048461914,96.0462265014648,114.73999786377,1825.92004394531,46.0739631652832,52.794189453125,43.4040946960449,26.5962162017822,24.402587890625,78.8649063110352,66.4552154541016,34.1973991394043,25.4264278411865,20.8744716644287,25.5815010070801
