"date","XLC","XLY","XLP","XLE","XLF","XLV","XLI","XLK","XLB","XLU","XLRE"
2018-07-31,0.00662524025008571,0.00468422358319387,0.00467775738376774,-0.00181370102747502,-0.00713024523006478,0.0103991569290045,0.021817131469728,0.00268265566926029,0.00908165720688991,0.0089431208259807,0.0192460066310236
2018-08-01,-0.00413553261391097,-0.00495524486781163,-0.00843576437381932,-0.0139720191897217,0,0.000224812352151993,-0.0136130727141746,0.00898375335615409,-0.0102649344502277,-0.0064616214822717,0.0066345562892498
2018-08-02,0.00660890486072097,0.00684090262527803,0.0101142012219522,-0.00553783096976446,0.000357413769820347,0.00370358867945164,-0.00131880598217116,0.0124985211879061,-0.00661895113981137,0.00494524701944776,-0.00482093908294345
2018-08-03,0.00677001947473421,0.00340265132913409,0.0116722177200934,-0.00517010142753938,0.00570642810135347,0.00591865252742618,0.000923266529576416,0.0035819945012987,0.00949023159556139,0.011130823846301,0.0129036716978481
2018-08-06,0.0099686370443739,0.00668266132820294,0.000920754800303403,0.00371436432927919,0.00532021141731498,0.00177997574329058,0.00144947077546931,0.00534826222329565,-0.000337312486144992,0.000750127750688723,-0.00208924452858827
2018-08-07,0.00121366854201144,0.00460681317589318,-0.0060915946481086,0.00738808738712349,0.00458774305312115,0.000111403460620885,0.00708382283609943,0.00382282825105884,0.00336869161081221,-0.0015010925265031,-0.00209384128586931
2018-08-08,-0.00080892092443241,0.00106006455284247,-0.00762008111305246,-0.00725535646817033,0.00246176441207568,0.00155428815807923,-0.00445441479308606,0.00272148054433075,-0.00421303659668792,-0.00527085957967399,-0.00630721116302668
2018-08-09,0.0054484917851072,0.00370194336438967,-0.00298951733549879,-0.00931124013386952,-0.00598915034092151,-0.00110995926107904,-0.00552987958426154,0.000407684421759757,0.00538950405336314,0.00451987866580295,0.00180627238292841
2018-08-10,-0.00848847535712638,-0.00839253708958809,-0.00374964095570673,0.00612830961634092,-0.0117292360684327,-0.00434191452952426,-0.00888543049444479,-0.00804654997226217,-0.0145496573720663,-0.00433118400825538,-0.00967107382943899
2018-08-13,-0.00142177768357987,-0.00506973073829409,0,-0.0128326386457389,-0.00969995560944259,0.000334663555265458,-0.00480699905445992,-0.00137024882781622,-0.0101054468468873,0.00132023317491647,-0.000303516795160164
2018-08-14,0.00708884274080646,0.00967234900111968,0.00692560815320631,0.00241864750653376,0.0093421950349315,0.00467337436110693,0.0069355346160096,0.00615133161886705,0.00839980482761238,0.00207083643105399,0.00394132631500055
2018-08-15,-0.0140231601612246,-0.0122615635945658,0.00409530758861809,-0.035517949279932,-0.0078993026164893,-0.00166633485611278,-0.00479628895825801,-0.00903478825923365,-0.0160029151910233,0.00917376363099454,0.00873649580723601
2018-08-16,-0.000409555957547436,0.00490494135324271,0.0142033127178318,0.00720542176196703,0.0132499576070115,0.00973741192753685,0.0126087180588152,0.00439077330623894,0.00605263847091253,0.0107507055054343,0.00776801167324548
2018-08-17,-0.00472016954458132,0.000889255023465818,0.00766253851241672,0.0024820148894058,0.00213211434109439,0.00307877512057786,0.0060486780109823,0.00150482354925474,0.00738657579569102,0.00514882052593757,0.00947877040505363
2018-08-20,0.00164428225842617,0.00708528003799902,-0.000545369070702684,0.0067256934762443,0.00319006344471795,0.00328775358498579,0.00666362605841364,-0.00150482354925474,0.00699256114004765,-0.0034909687930611,0.0011781979115093
2018-08-21,0.00614225851617922,0.00791158846582896,-0.00711716944171403,0.0050488615124693,0.0038847724065092,0,0.00739515831263038,0.00164121753387336,0.00390105082344894,-0.00720422921196828,-0.00916972407904693
2018-08-22,-0.0012252354287412,0.00104997337633872,-0.00624685349411491,0.0119066425597656,-0.00353096566417532,0.000984621770712124,-0.00974187919114122,0.00300279741912135,-0.00509159863080866,-0.00744313733514312,-0.00626057347328146
2018-08-23,-0.00409589472213723,-0.000962457444805054,-0.00239867498972668,-0.00471885490508583,-0.00460943772492506,-0.000328099548688066,-0.00287616870627705,0.00217827416970806,-0.00682958171288117,-0.000747597080008156,-0.00239508752147222
2018-08-24,0.0144651438451233,0.00584847617369766,-0.00129410833323185,0.00727105774892722,0.00354748508309077,0.00479972847396759,0.00431070351171847,0.0100120231382381,0.0129366533375608,0.00428980355624464,0.0068706580149609
2018-08-27,0.00966180369403613,0.00642047904251264,0.000554835341574744,0.00735136485493904,0.0133666707639541,0.00358473827935235,0.0125645595307358,0.00911268439991053,0.013605365228643,-0.00616051659743722,-0.00148945983405024
2018-08-28,-0.00441697316399159,0.00198732396388435,-0.00333346485542885,-0.00427073857646754,-0.00104895886444689,0.00054227171633503,-0.00206196335732844,0.00173297729104327,-0.00384439495168332,-0.00206218118717949,0.01214995008446
2018-08-29,0.00561808922686957,0.0111578755624016,0.00111270916515949,0.0061332124687512,-0.000350000806415451,0.0064815202433417,0.0007737906236569,0.00901515222191618,0.00750800304371868,0.00729187319159497,-0.00147365415445444
2018-08-30,-0.00622197465537733,-0.00573511541919913,-0.00315518427276817,-0.00279533515934638,-0.00772719624035334,-0.000753923979072368,-0.00698418572013004,-0.00304045633707473,-0.0118718167596454,0.000372433815787332,-0.00532390012082162
2018-08-31,-0.0099140145553438,0.00394067695168188,-0.000371617183398509,-0.00776130152121679,-0.00105858073380416,-0.000215672199366246,0.000648807943969487,0.000794167540012047,-0.00303240027012697,-0.00429247759671414,0.00384748519981049
2018-09-04,-0.0124807258352488,0.00187961071231024,-0.00130271066008136,-0.00215155510658338,0.00492952598809682,-0.00800754451330654,-0.000778597488712229,-0.00384313312873719,-0.00694173065384396,0.00447873304111601,-0.0089019740745897
2018-09-05,-0.013055965592212,-0.0108118448982157,0.0114774706978369,-0.00134713980213697,0.000702271763753703,0.00401174021235295,0.00711397526487278,-0.0125605178392383,0.00660400282331342,0.0138670092350202,0.00623996440511654
2018-09-06,-0.00753770595068559,-0.00276472186622678,0.00275717853853275,-0.0186413765070168,-0.00457321701804636,0,0.00308829506178654,-0.007287669962452,0.0020232288434201,0.00567648226523509,0.00325293971249563
2018-09-07,0.0020995415663374,-8.63365269729854e-05,-0.00202125640728701,-0.000137173791855627,-0.00105858073380416,0.00151363643304681,-0.00308829506178654,-0.00339153887428845,-0.00659053511283636,-0.0123084337202037,-0.0127769217114553
2018-09-10,0.00209497051586283,0.00371347319235893,0.00348868356675203,-0.000412224272793971,-0.0010596243528247,-0.00259654667529396,0.00514220696230083,0.00312065200739076,0.00118616017244566,0.00497814949704622,0.00536835965412363
2018-09-11,0.00999589546164081,0.00798441665840066,-0.00367261333253799,0.0094372614356848,0.0010596243528247,-0.000866890061142378,-0.000256689626299433,0.00849959261201771,0.0020303762368874,-0.00257819890817323,0.000297419347471628
2018-09-12,-0.00290496298485721,0.00187984119586293,0.0115227756604335,0.00515951373192447,-0.00921993153521639,0.00497525530343523,0.0030732670432494,-0.00417329747830664,0.000506667663572991,-0.000922328087337387,0.000891654009365084
2018-09-13,0.00704049559876818,0.00170542734549306,-0.0014559443579607,0.000406324690549464,-0.00142607501424408,0.0123304913313032,0.00599103803999412,0.0116676830518658,0.00387767552007601,0.00753879106044186,0.00621948870049494
2018-09-14,-0.00185858433358721,-0.00375602563453947,-0.00273538646328841,0.00526573404234121,0.00710988969603443,-0.00330894125638181,0.00494491471047631,-0.000799975549369947,-0.000336668084341074,-0.0053266669629819,-0.00859912481995861
2018-09-17,-0.00976457286417398,-0.0124791762124064,0.00364574961808373,0.00161433578208392,-0.0042598491518202,-0.00364180770007838,0.00037921495702431,-0.0126231468812112,0.00352836310466831,0.00330957337621118,0.00564229782805592
2018-09-18,0.0070734020275256,0.0126499333055898,-0.00419370877568026,0.00656616919529052,0.0049681675198876,0.00577787936964036,0.00906144230742978,0.00633143614994225,0.00100603517223563,-0.00183721003101578,-0.00594008627663589
2018-09-19,0.00269117083664838,0.00042785339557172,-0.0018285301587917,0.00306735556904325,0.0168484585959714,-0.00138784371972278,-0.00087721689103315,-0.0025546092234201,0.0108324299126901,-0.0219380550599682,-0.00957792237803412
2018-09-20,0.0108976386931845,0.00681473881971639,0.012550668491436,0.000266285566227431,0.00866398247271105,0.00967525221371623,0.00150329848537112,0.0117769136886849,0.01071663770847,0.00206566629027494,0.00749047253242896
2018-09-21,-0.00448024213624709,-0.00442905659912096,0.00160105749952955,0.00658643671183823,-0.00388935232998566,0.00134798850951867,0.00644608366702393,-0.0039586959214386,-0.00216102409244145,0.00424947191191949,2.22009759021091e-07
2018-09-24,0,-0.00652139097539628,-0.0153846573154017,0.0145407490382565,-0.0111968532106625,0.00201366871073017,-0.0172734449835339,0.00494639001578712,-0.0141348857786556,-0.00889750829672931,-0.0198027605020279
2018-09-25,0.000411819095401889,0.00420942177292494,-0.0059239443828365,0.00640992103938132,-0.00387803246816665,-0.00307476165674192,-0.00305678857948877,-0.00120067196561635,-0.00520518746020349,-0.0137852206692664,-0.000923360716250876
2018-09-26,0.00390418259448255,0.00231196920247134,0.00111337273270085,-0.00969628256151411,-0.012082548356986,0.0022274098284063,-0.000638261899853276,-0.00374571805017077,-0.00998233823104577,-0.00988092849314715,-0.0111491807899577
2018-09-27,0.00857668543073009,0.00341517623099907,-0.00129921421062829,0,-0.00358142960094687,0.00507291700113122,0.00140330791027399,0.00587989254422272,-0.00870983431650263,0.0102660801850583,0.0031093824706292
2018-09-28,-0.00366644361521606,-0.000852613910166333,0.00148472794127441,-0.00276837137963648,-0.0104603606330245,0.0030524307260853,-0.000637994384515395,0.0037241250367539,-0.00636670583928467,0.0145404654882935,0.0123420407518093
2018-10-01,-0.00409031812980531,-0.0030758637354773,-0.00074200187576956,0.0137678615410124,0.00398071301257019,0.00492746302063374,0.00876314818771728,0.00476731547159082,0.00996213487646314,-0.00342500662394629,-0.0076959444080269
2018-10-02,-0.000819923685708712,-0.0136129004352297,0.00573584253455373,0.00104098410484887,0,-0.0011510925597511,0.00227299998431274,0.000132128577516877,0.00426393227866839,0.0134410808414342,-0.00309509925106521
2018-10-03,0.00450203745507327,-0.00338868538308734,-0.0107585686224443,0.00803332876069573,0.00934591124642603,-0.00188649360654214,0.00415426636275829,0.00303371767586968,-0.00717360375345866,-0.0121079026216546,-0.0115355218778563
2018-10-04,-0.0143951099488695,-0.0157912805625053,-0.00242764485785862,-0.0041381907178355,0.00677453202137812,-0.00980357200841819,-0.00327161837913348,-0.0182077638309046,-0.004638876929969,0.00531510125070778,-0.00471473298606995
2018-10-05,-0.00957338721143453,-0.00754449025813075,-0.000935287788222716,-0.00012964444597241,-0.00498726056135768,-0.00116588590964728,-0.00518119414708362,-0.0126874334205427,-0.00743235069492432,0.0152189761657775,0.000315141963319387
2018-10-08,-0.0033511444209835,0.00258056648954463,0.013752718529231,-0.000777666809462119,0.0067626319586962,-0.000424212080743835,0.00253080019160556,-0.0113384751916947,-0.000520540534613811,0.00835576722653686,0.0128306331045089
2018-10-09,-0.000629850164024504,-0.00293688642716816,-0.00221745497456816,0.00890939754536468,-0.0039096566395509,0.00169632095635475,-0.0155375396917234,0.00356596848581292,-0.0337161080316934,0.00405954350812676,0.0034147708589769
2018-10-10,-0.0402710871099479,-0.0342706068674397,-0.012096576976429,-0.031869157307141,-0.031472848239062,-0.0239039269725199,-0.0327472539872264,-0.0496737084717536,-0.0265612718580024,-0.00553999891681123,-0.0159306702515627
2018-10-11,-0.00856096918870586,-0.0177735767757912,-0.0250251233077958,-0.0344274662805004,-0.0302208034702565,-0.0273840140065671,-0.0267471115177127,-0.0127408523489754,-0.0116833388876487,-0.0185032673045664,-0.029719359680608
2018-10-12,0.0220220011013676,0.0183271273721681,0.00555200859521587,0.00274334353460048,0.00113557719481472,0.0152692672915915,0.00665286138106858,0.0315529546205973,0.00279405121450882,-0.00113255652373168,-0.000648723037364629
2018-10-15,-0.00388959335946737,-0.00230736275155108,0.00609055128614955,-0.00839170849770454,-0.00455048506604605,-0.00694190881311574,0.00189249922402457,-0.0165128167418906,-0.00335348422530624,0.00471045612508858,0.00614760507694401
2018-10-16,0.0260700568273609,0.0198515391509515,0.0111331910077834,0.00825451180558545,0.0165852519384537,0.0270525323876623,0.0167417511034937,0.0296967293861004,0.0159231874840873,0.0102852156306814,0.0185368742063323
2018-10-17,0.00399951699833423,-0.00827717253114946,0.00468038747093891,-0.00632192943033516,0.0100430022694615,0.00525922233936882,-0.00733179789397997,-0.00460861807359514,-0.00644978765233128,-0.00186228600853733,-0.00285361098328041
2018-10-18,-0.0184465908458376,-0.0193659417632333,-0.0013083542145087,-0.00497582934730412,-0.016794702330559,-0.0114125018402085,-0.0174102699963852,-0.0197915695595885,-0.0113414929126998,0.00148992675504633,0.000317331860204106
2018-10-19,-0.000213820506535178,-0.00982564355519377,0.0225602277095778,-0.00890789023974037,0.00375674521420821,-0.00913763266138723,-0.00368284327961899,-0.00042883233611235,-0.00713101977666675,0.0155128886422951,0.0101073639054214
2018-10-22,-0.000642351111407535,0.00403553141558133,-0.00752501258911442,-0.0111054206408343,-0.0216039201277116,-0.00822958722127698,-0.00342208818880518,0.0082510377855165,-0.00794095574102238,-0.00643447604155556,-0.0142430559549824
2018-10-23,-0.00214394978238008,0.000187351518430301,0.00441166047330643,-0.0265000969182925,-0.00807861550014177,-0.00541348502739947,-0.0165912755318329,-0.0038323378494387,-0.009920098446496,-0.00554828353405235,0.0063554432620494
2018-10-24,-0.0488225552661938,-0.0303271627946753,0.00421009260220373,-0.0402840607145327,-0.0254268065064331,-0.0335690896520058,-0.0344643806250495,-0.0458294379299389,-0.0321446999028856,0.0240048044106436,0.0116516139082918
2018-10-25,0.0325935123412773,0.0297650796297688,0.00237133118523358,0.0121671974650459,0.0153335848132481,0.0128624219632609,0.00704641210911383,0.0338121114526118,0.0127866905641505,-0.0156937917240407,0.011827378748781
2018-10-26,-0.027423014459083,-0.0316006423047503,-0.0193180675316542,-0.00749288660800795,-0.0145414006972984,-0.0113745461169996,-0.0099362179795337,-0.0202083447450243,-0.0058811591102157,-0.0185634537902755,-0.0263340538249928
2018-10-29,-0.0155919264087996,-0.0088386697504923,0.0114519936278059,-0.0188283971751018,0.00867147358739739,0.00251371854491733,-0.0167827472002218,-0.0170336848196548,-0.00236207746085393,0.0139547744330248,0.0163834527546314
2018-10-30,0.0269620332212956,0.0149126976740619,0.0196404517634936,0.0228814093646257,0.0171209974323019,0.0106683068703992,0.0203941071174674,0.011141639901993,0.0226043047698448,0.00387276262069358,0.0164268652115371
2018-10-31,0.0204065949964081,0.0127974329693479,-0.00940857180488797,0.00612352374136726,0.0137937143527824,0.00135376213675897,0.00761343891154365,0.0235064441334845,0.0135873241301221,-0.0118500006744942,-0.0136182100672881
2018-11-01,0.00584708883729013,0.0201965776965003,0.00706477783531767,0.00845145205792264,0.00455558342552198,0.0125480937990545,0.0174481166047169,0.0116203647090507,0.0277431838867228,-0.00447979917270391,0.00373246671029026
2018-11-02,-0.0102007761871112,0.00408372255530187,-0.00524847417065821,-0.00251326275986052,-0.000757796331921412,-0.00625436519640221,-0.00168880908424285,-0.0197342467530874,-0.00240636932334537,-0.005628617507619,-0.00841789953295891
2018-11-05,-0.00415321596268825,0.00138834415182476,0.0124426526461692,0.0165875415462708,0.0157956786765809,0.00881169019033035,0.00519881581413983,-0.00101852242299438,0.00296069335862148,0.0140123151708282,0.0164576978522875
2018-11-06,0.00589707333322842,0.00442974743571867,0.00607469481715661,0.00464780033276346,0.00521056310609636,0.00509511348423253,0.0104549591680216,0.00624227655930465,0.0163110728708764,0.00665678785438129,0.00552824500955396
2018-11-07,0.0181271962606235,0.0267119248311825,0.00568412259660134,0.0162415240830711,0.0129078819293738,0.0289655311454746,0.0160952318863652,0.0289542872739155,0.0178371351260345,0.0113615962984421,0.0109656417511861
2018-11-08,-0.00945438691716349,0.000268888057017413,0.000530916394875014,-0.0219089361527707,0.00292741458912982,0.000536521297844317,-0.00163923070646188,-0.000843891183635925,-0.00429516754292525,-0.00164118983831107,0.00211817080353693
2018-11-09,-0.0207223911882828,-0.0139901444095951,0.00582483536387723,-0.00175013920116962,-0.00917593914115011,-0.0029007713897915,-0.0101661719611661,-0.0174581788359309,-0.0140871591906437,0.00145903668389469,0.00120866822723276
2018-11-12,-0.0151014105000513,-0.0202917729217753,-0.00529387062861675,-0.0209480357725775,-0.0201127740060869,-0.0136480539958734,-0.0199436042008987,-0.0358589457079739,-0.0148425260385374,-0.000547098041676186,0.00211121703393902
2018-11-13,-0.00313774494009511,-0.000463745679972316,-0.00230285849902501,-0.0232252903626344,0.00562760239912219,-0.00700446003704958,0.00449795714415036,0.00118670586668568,-0.00295787450025387,0.0041853596349517,0.0021067691852994
2018-11-14,0.00492616133038126,-0.00754518667659898,-0.00676135961896884,-0.00167955304585732,-0.0135595829295263,-0.00805021634278713,-0.00337152406215147,-0.0120796703586632,-0.00111129765409457,-0.0104043671126508,-0.000300758659891986
2018-11-15,0.00734403796076233,-0.00149709046286439,-0.00160818068279456,0.0145654330189755,0.0146811483870484,0.00881859374721117,0.0131395465469195,0.024747328247162,0.0136227721747848,-0.00829110637400055,-0.007850083241705
2018-11-16,-0.00489011908128001,-0.00394092510693644,0.00250040570885224,0.0118289409801471,0.00112039116015472,0.0100461089168107,-0.000277213355551531,-0.00161136555685015,0.0100065153351681,0.0152393650477922,0.0141459240260553
2018-11-19,-0.0307716415252806,-0.0247464898802932,-0.00160674531083149,-0.000297474724280544,-0.000373022740251194,-0.0127934792832241,-0.0159625939542298,-0.0388629120395625,-0.0144042228979258,0.00436367489750777,0.00268604705426112
2018-11-20,-0.0131836361401847,-0.022906594480955,-0.016755585669987,-0.033306184733974,-0.0222777596436523,-0.00939786734515025,-0.0209663358794501,-0.0217250872745609,-0.0183495015038972,-0.00418155491681604,-0.0132012196176206
2018-11-21,0.0118042452223319,0.0103975005433488,-0.00802640703088064,0.0155798716097095,0.000763291733129723,-0.00568156331779335,0.00703787933077393,0.00729407397601411,0.00801149044944438,-0.0148666602315557,-0.000604259965781839
2018-11-23,-0.0132025287078172,-0.00449911778607559,0.00347394930516831,-0.0318756438206216,-0.00804448975190741,0.00145090384439417,-0.00200580894975211,-0.00916481097740718,-0.0108209929410101,0.000554695274393779,-0.00363280122013832
2018-11-26,0.0225921446505422,0.0221986752592116,0.00127668341024556,0.0149093620737504,0.0201794940905131,0.00965875275993433,0.00728736935795826,0.0223755117431454,0.0113775385529631,0.00589647321165554,0.00212066330277638
2018-11-27,0.00318602364527765,0.00296740205043289,0.00889236220875489,-0.00277860003211794,0.000753762312641904,0.0103321465417903,-0.00170992901670886,0.00198196408899687,-0.0123158796552221,0.00750412056872207,0.00543320595596297
2018-11-28,0.0206890139213525,0.029107637620049,0.00827655236462066,0.0170132525003455,0.0190268057187439,0.023772200517719,0.0236761166538733,0.034429194655679,0.0152787660040046,-0.000729607497131468,0.00809500374391847
2018-11-29,0.00333307750406675,-0.00465286220116123,0.00161118054972631,0.0065135622764454,-0.0085358211410762,0.00330472916554214,0.000556900831226059,-0.00975874415056888,0.00718580110174649,-0.000364959478725613,0.00119366006153898
2018-11-30,-0.00155429685345299,0.00724900328351774,0.00641930245520994,-0.00181343327027195,0.00520434279211246,0.0201239485308422,0.00969696751022919,0.00946490873296391,0.00256670371989731,0.0146783359137608,0.00949811373555365
2018-12-03,0.00155429685345299,0.0185327568742211,0.000888344905254357,0.0219921107844585,0.00628349460017041,-0.00481019958952089,0.0115132575656913,0.0218379847588488,0.0174262538248953,0.0100233084612413,0.00471540331695675
2018-12-04,-0.0299472155853655,-0.0366607004808439,-0.0170148274634037,-0.0291269776510088,-0.044451758882539,-0.0225772153075798,-0.0434485170496197,-0.0386103377975644,-0.0301416449953216,0.000711900291953782,-0.0133194071408784
2018-12-06,0.0111376209500094,0.00479762608524625,0.00108322189294885,-0.0186060768080387,-0.0139646820443082,-0.00375947017567491,-0.00556635690289742,0.00224274164555816,-0.0136311050295204,0.00106762936607874,0.0270443369276143
2018-12-07,-0.0191697162599596,-0.0303934678428792,-0.0127111357379071,-0.00560288758341176,-0.0193260025343664,-0.0258337590643682,-0.0266873890668577,-0.0358810071430944,-0.0243588172726832,0.00372613020921042,-0.0151959888169473
2018-12-10,0.00757480132944899,0.000773669922284448,0,-0.0157311228928725,-0.0140367734193987,0.00385766726808878,0.00249556821308872,0.0136827987556729,0.00269328402041724,0.00194656384665448,-0.00383531804990822
2018-12-11,0.000914378938798421,0.0003866106149224,0.00818996373461989,0.000317269407265286,-0.00974019600798393,0.00307526450401951,-0.00588225162720057,0.001220870070481,-0.00327172846303192,0.00405728323956289,0.00177201934512672
2018-12-12,0.0106805359917121,0.0104771354740012,-0.00126958966189372,0.00395466296399061,0.00569333400430372,0.0085167754211728,0.00558859764123465,0.00774818710678282,0.00863671731107507,-0.0063583304982342,-0.019065299416785
2018-12-13,-0.00453094966761691,-0.00498436909417821,0.00615154699643972,0.00315250848507143,-0.00732593371668111,0.000978010032276266,-0.0027903947727479,0.00166313829107567,-0.0117255272292272,0.00864455604400804,0.0068934209360898
2018-12-14,-0.0098118470903632,-0.0167648073610849,-0.0171008397961665,-0.023084526564586,-0.00985233385188566,-0.0342535070358068,-0.0139219335660812,-0.0247795667448703,-0.00776359212384437,-0.00193390368979562,-0.00179366601869946
2018-12-17,-0.0196833590853465,-0.0257364009557013,-0.0233902267798189,-0.0183673002902371,-0.0099504607688492,-0.0200970748897351,-0.016541823079149,-0.0214458831211548,-0.0172962222856365,-0.0327371930486531,-0.03812011487714
