"date","SPY","QQQ","IWM","TLT","GLD","VXX"
2018-06-20,0.00170443542234899,0.00707717500107918,0.00803413349095106,-0.00880120187606437,-0.00448022738875942,-0.0230723949480298
2018-06-21,-0.00628900665491283,-0.00872618494982991,-0.00939895661373402,0.00524034122819739,-0.00174773528686512,0.0639735123507723
2018-06-22,0.00182201098433321,-0.00222194595674452,-0.00333126393054073,-8.33435266409666e-05,0.00241269127286525,-0.0263601640878282
2018-06-25,-0.013706225246767,-0.0227879027692026,-0.0164617955127424,0.00223763359307672,-0.00374638873222288,0.134056433943634
2018-06-26,0.00221131019577836,0.00407642596394631,0.00579879820947049,0.00140657058143123,-0.00526864902129276,-0.0418066660779957
2018-06-27,-0.00831857785556789,-0.0136924561386671,-0.0161502017482986,0.00937964790914858,-0.00571814788659886,0.052250665288395
2018-06-28,0.00570116061902404,0.00856513901874401,0.00305555418134418,0.000245679564879531,-0.00304054799882447,0.0180185249654174
2018-06-29,0.00143842800665706,0.00268313847158108,-0.000671384229982586,-0.00344439048423073,0.00363069002019678,-0.0599234062197027
2018-07-02,0.00213593899745579,0.00667772413141066,0.00687626936144792,-0.000783065895239687,-0.0100801534421091,0.0219672243754303
2018-07-03,-0.00353749905270551,-0.0116417299946479,0.00397856911187855,0.00534231299412458,0.0100801534421091,0
2018-07-05,0.00812485058154344,0.0123358275998635,0.0113322563156659,0.0028646543350872,0.00336560282501619,-0.0427670531107029
2018-07-06,0.00842255664482039,0.0154365087209367,0.00841577945864014,0.00326381813087107,-0.00159726349356148,-0.0509148778882773
2018-07-09,0.00896403354183217,0.0089569904708604,0.00628032256150313,-0.00645644945718882,0.00243688127755703,-0.0564141522161377
2018-07-10,0.00359210479695005,0.000733528675276318,-0.00455817925431834,-8.21870128797642e-05,-0.00184812904595422,-0.0214726974778303
2018-07-11,-0.00734162971652719,-0.00508848898091152,-0.00852092622626799,0.00384662554837423,-0.010905978807676,0.0324954855086936
2018-07-12,0.00902555064402843,0.0170848647412711,0.00483536049434807,-8.17223774438602e-05,0.0041565812124329,-0.0259113864309022
2018-07-13,0.000787225449356832,0.000835431339997861,-0.00298189745883182,0.0025290499451005,-0.00441161865735218,-0.0085048107313348
2018-07-16,-0.000894910514088743,-0.00239712509977252,-0.00389005953439003,-0.00416373102142931,-0.000510270105133159,-0.0155317744234713
2018-07-17,0.00403732322128647,0.00606494969107629,0.00442714663525834,-0.00188368131730332,-0.010862735754726,-0.0167854317171896
2018-07-18,0.00210131412618786,-0.00188825093998091,0.00280220136739295,-0.00402543653381926,0.00025795416772656,-0.00522193910511959
2018-07-19,-0.00377844111886105,-0.00501395679886141,0.00705912898230032,0.00631770718945734,-0.00430812324528596,0.0207261724460102
2018-07-20,-0.00114353760523134,-0.000223626198274651,-0.00408695804185744,-0.0123451052031651,0.00645524482630844,0.00214511534363382
2018-07-23,0.00185709433207037,0.00317928227028208,0.00124580789844675,-0.0124148932363326,-0.00481594983509748,0.00932724444343869
2018-07-24,0.00501963647745196,0.00411272936401819,-0.0107280484424992,0.00343147516553444,0.000344776036592442,-0.0263257483909785
2018-07-25,0.00848657587677248,0.0138802033414755,0.00364836223535026,-0.00158835428701298,0.00550018047205914,-0.00915041325440846
2018-07-26,-0.00236208147903749,-0.0152674950746858,0.00535877646496186,-0.00192676178146645,-0.00782971239395902,0.00262301235815343
2018-07-27,-0.00679935380474639,-0.0135881224774819,-0.0188221954188101,0.00167548191312239,0.000518179531321827,0.0322192807939308
2018-07-30,-0.00523700212560829,-0.0142321402998418,-0.00643483277093448,-0.0034381249358999,-0.0015552128809917,0.0185335958089272
2018-07-31,0.00491730470216822,0.00762324178512142,0.0101195193351984,0.0054453233852847,0.00293556020503427,-0.023619485810646
2018-08-01,-0.00167236324364861,0.00378971201380551,-0.00066336594544314,-0.0081800686785849,-0.00735518812971314,-0.0121835160755266
2018-08-02,0.00543315822227797,0.013515098076355,0.0072728335448522,0.0014336818747358,-0.00539932302987545,-0.0103762180390312
2018-08-03,0.00427587677346342,0.00305859162819377,-0.00348003187148205,0.00496165566148843,0.00348676726095398,-0.0177578134983154
2018-08-06,0.0036604543532297,0.00586926210572702,0.00557436803598144,0.000586862226582774,-0.00514719860838309,-0.0293584159170024
2018-08-07,0.00329666175887411,0.00363690065268063,0.00238755279400671,-0.00521144646451344,0.00227148891058793,-0.0244876382589112
2018-08-08,-0.000420295757487033,0.00120954302551457,-0.000894551567203195,0.00101101372325996,0.00278873665891766,-0.0186604187149424
2018-08-09,-0.00136722769962283,-0.000604632721241671,0.00256260332290026,0.00838266014595668,-0.00148056458319079,0.0176094892359542
2018-08-10,-0.0067226790076127,-0.00767065101031861,-0.00280166688108796,0.00723653822072112,-0.000435822892288051,0.0489069387977983
2018-08-13,-0.00375030610722593,-0.00110823724345899,-0.00586645328416235,-0.00207408673516962,-0.0151990920233764,0.0564535768600267
2018-08-14,0.00636035298371684,0.00624683335680931,0.00985802725492579,-0.00224502715607411,0.000973327608098984,-0.0517915205224808
2018-08-15,-0.00749549519133996,-0.0123101849247451,-0.0126243070268686,0.00580935931043847,-0.0167666215759308,0.060585508663503
2018-08-16,0.0080585654268015,0.00328661507278305,0.00922973332810351,-8.21337934766575e-05,-0.000809788760922636,-0.0562758994430759
2018-08-17,0.00351470747857707,0.000222326574038867,0.00428567639110433,0.00124050161065803,0.00922820506686683,-0.0247835785828228
2018-08-20,0.00213737850270945,-0.00089013852357045,0.00278803959540497,0.00667312156723288,0.0049818196508884,-0.0209019301005506
2018-08-21,0.00234241796890977,0.00366608075459762,0.0114259532364622,-0.00337230728965299,0.00292405687051822,0.019884094992225
2018-08-22,-0.000593605026889321,0.00387380838102569,0.00245656490422519,0.0039466332037934,0.00220955507648135,-0.0174631495848248
2018-08-23,-0.00132876589924091,-0.00143708179106117,-0.00304222522341835,0.00155846023494632,-0.0094913536867276,0.00275957131680382
2018-08-24,0.0060004489363843,0.00924922136935002,0.00543448662951906,0.00196407995177861,0.0173180393579937,-0.00587322719507188
2018-08-27,0.00786454243989176,0.0101409368040937,0.001455973368782,-0.00574035503291803,0.00375950323267116,0.00138500742431535
2018-08-28,0.000482634393660142,0.0014639771831666,0.000930578778002733,-0.00602194227815644,-0.0079730220066283,0.00103754761806574
2018-08-29,0.00536655648887852,0.0114716116797942,0.00290280639597107,0.00132299187252016,0.00456378402562141,-0.00972569969088344
2018-08-30,-0.00405682514850536,-0.00176865016297434,-0.000811726138140401,0.00214571398187857,-0.0049157188839235,0.0295757668650012
2018-08-31,3.46990077257914e-05,0.00128663241760396,0.0038216472489756,-0.00231115938818149,-0.00114459402806144,0.00608111005253775
2018-09-04,-0.0017237336301692,-0.00429514187311852,-0.00446012464893375,-0.0057981724701408,-0.00512279714907482,-0.0139055942193469
2018-09-05,-0.00269496203612185,-0.0129978489614171,-0.00267383496172702,-0.00266954290304078,0.00344751183134484,0.00612866741340312
2018-09-06,-0.00301460410984333,-0.00898023698283978,-0.00677572928901871,0.00366875742606432,0.00193953353678555,0.0300925926737152
2018-09-07,-0.00194524169189059,-0.003857444270289,-0.000527855056976279,-0.00852575733602112,-0.00273402783307031,0.0147133226434342
2018-09-10,0.0017367289480994,0.00336235271213514,0.00123096614558182,0.00368642823527487,-0.000706792407985546,-0.0273088178691889
2018-09-11,0.00329210491302057,0.0076748433868099,0.00163837772078335,-0.00763945862825199,0.000618453825204313,-0.0297922901191106
2018-09-12,0.000242372031312499,-0.00295309923167775,-0.0023997096600068,0.00235689841616438,0.00835571026006221,-0.0131444670146159
2018-09-13,0.00589702352056598,0.0106232018910966,0.000234143467187309,0.00151220948910336,-0.00359756481694262,-0.0275343473284915
2018-09-14,0.000171866698528866,-0.00293032786993574,0.00420994241038564,-0.00479694322555968,-0.00652622033375039,-0.0213428301275691
2018-09-17,-0.00530838048641957,-0.0145079864538014,-0.0106766311808562,0,0.00520677145458404,0.0306054621829617
2018-09-18,0.00541155723721154,0.0082378427519032,0.00417895541085223,-0.0105145939431424,-0.00149745164877757,-0.00533340022921536
2018-09-19,0.00106482854540868,-0.00076571247685564,-0.0036480503996037,-0.00598455109992724,0.00387115398624438,-0.0351931595427182
