"date","sector_dispersion","cross_sectional_volatility","rolling_avg_correlation","pca_concentration","residual_stress_score","spy_return","qqq_return","iwm_return","tlt_return","gld_return","vxx_return","sector_dispersion_z","cross_sectional_volatility_z","rolling_avg_correlation_z","pca_concentration_z","residual_stress_score_z","vxx_return_z","fragility_score_raw","fragility_index","fragility_regime","future_drawdown_21","stress_event_21","high_fragility_alert"
2021-06-08,0.00588907632837531,0.00999612367404464,0.374498529580647,0.447735233617128,0.00588907632837531,0.000213273093519817,0.000475055974653138,0.0105325019326701,0.00700187807858565,-0.00309686775386453,0.0106173748035605,-0.800540708924289,-1.05324770033407,-1.74303947531494,-1.70675562207009,-0.800540708924289,0.345913896446333,-0.959701719853558,0.0892864377940568,"Low",-0.0142145751973276,0,0
2021-06-09,0.00683894111593298,0.00994221867849667,0.366473168684037,0.442054739904058,0.00683894111593298,-0.00149309280792309,0.000237350024518079,-0.00667782674386608,0.00879008607444476,-0.00191934348366551,0.0161632048541147,-0.563821402743057,-1.09614697915672,-1.81128978789057,-1.76170037671411,-0.563821402743057,0.471902345212899,-0.887479600672436,0.0981363819174455,"Low",-0.0127416067037106,0,0
2021-06-10,0.0082177475728632,0.00992434934715399,0.363473028624043,0.438700984316369,0.0082177475728632,0.00463737851617019,0.010366675435975,-0.00744343838017159,0.00598124420555202,0.00428513151766552,-0.0596416072669017,-0.219197178707957,-1.13755199553169,-1.83415698906,-1.79273727241467,-0.219197178707957,-1.19382454938575,-1.06611086063467,0.0762472891120724,"Low",-0.0173092983234117,0,0
2021-06-11,0.00472594069769074,0.00988555777099027,0.362471664464976,0.438261708147672,0.00472594069769074,0.00165130567403704,0.00261152734626169,0.0104994141023775,-0.0016148489749721,-0.0113161778909125,-0.0290987711781661,-1.07844948490173,-1.18617794158535,-1.83788596347504,-1.7927559610296,-1.07844948490173,-0.541064883396699,-1.25246395321502,0.0534119794416261,"Low",-0.0189306819864586,0,0
2021-06-14,0.00694139588011347,0.0098640283769145,0.360124836540081,0.435389246172115,0.00694139588011347,0.0022365404465976,0.00953708338447967,-0.00293921202056246,-0.00768902112381298,-0.00587816641004313,0.00936551053859258,-0.521315246621837,-1.23273265308561,-1.8533273532872,-1.81749028138052,-0.521315246621837,0.381748137510332,-0.927405440581112,0.0932439548289379,"Low",-0.0211224313154853,0,0
2021-06-15,0.00762093353546442,0.00980705604425815,0.360383162073455,0.43690702952076,0.00762093353546442,-0.00183595544702619,-0.00655235484035721,-0.00286081012908568,-0.00120448814771024,-0.00378486312374005,0.0216224731932471,-0.35606592413289,-1.27373930966057,-1.84091339729033,-1.79241962973825,-0.35606592413289,0.674247293324634,-0.824159481938382,0.105895493932386,"Low",-0.019323604934021,0,0
2021-06-16,0.00491686457308978,0.00983625518340457,0.373353183175387,0.447340634996288,0.00491686457308978,-0.00559908095309858,-0.00365917266955673,-0.00212953144738837,-0.000851626912067971,-0.0170360036803539,0.00876920046720109,-1.02927144234861,-1.29142713371633,-1.71274864589363,-1.67490940855348,-1.02927144234861,0.359523407373332,-1.06301744424789,0.0766263497445186,"Low",-0.0138173177203564,0,0
2021-06-17,0.0166336224817246,0.00980182277435551,0.354308042692299,0.432140783741349,0.0166336224817246,-0.000331670621908309,0.0126176469999661,-0.0112871092731641,0.0148614546098251,-0.0312228259164105,-0.00562854230644838,1.87897694334546,-1.32446360030784,-1.87960474165184,-1.82676443555982,1.87897694334546,0.0111638626972114,-0.210285838021898,0.181118258219562,"Low",-0.013490175648102,0,0
2021-06-18,0.00764634206474667,0.0100426132659623,0.389701089172628,0.459475375676543,0.00764634206474667,-0.0135819947734159,-0.00787806858235474,-0.0229639042924674,0.0186313993756198,-0.00556270514247004,0.0841589595114511,-0.352595699600148,-1.27854256738117,-1.54355199767543,-1.53044324990982,-0.352595699600148,2.15909761001123,-0.483105267359246,0.14768754844829,"Low",0.0143156188062068,0,0
2021-06-21,0.00971787102230796,0.0102144505000408,0.415977108796218,0.480615062264516,0.00971787102230796,0.0142141178873949,0.00619582510980088,0.0211584467245487,-0.0168851573850537,0.0121732510581767,-0.0639812914678037,0.161359823943232,-1.24911042982557,-1.29253090662552,-1.29987892000931,0.161359823943232,-1.38880811421727,-0.817934787131867,0.106658254729873,"Low",0.00413458652161314,0,0
2021-06-22,0.00518091581943647,0.0101005023642732,0.418342157564298,0.482602021701123,0.00518091581943647,0.00533203537424498,0.00927833676804912,0.00452958209629006,0.00244020331161643,-0.00420166857422721,-0.0526852642262181,-0.961675302633544,-1.30858315337781,-1.26700412685503,-1.27546196657898,-0.961675302633544,-1.11768102170581,-1.14868014563079,0.0661294254048165,"Low",-0.00120524587539206,0,0
2021-06-23,0.00502839731617394,0.0100113353186444,0.425473922011928,0.488407704013244,0.00502839731617394,-0.00120597276831713,0.000489070928149538,0.00328529896134633,-0.00257957954668431,-0.000661876798758954,-0.018967210435572,-0.998824220997073,-1.35038112518745,-1.19344392161698,-1.20681019524119,-0.998824220997073,-0.310220239867663,-1.00975065398457,0.0831535483757356,"Low",0.00560801955504786,0,0
2021-06-24,0.00481356537702699,0.00996344204540443,0.424752675094609,0.487423035858785,0.00481356537702699,0.00589831499074922,0.00616381003708621,0.0140268370561349,0.00160422519386572,-0.000602119987605398,-0.019670583767696,-1.04376423367521,-1.38230362494911,-1.19621877551112,-1.21358743558502,-1.04376423367521,-0.32086330452269,-1.03341693465306,0.0802535329248002,"Low",-0.000305915031467707,0,0
2021-06-25,0.00424340648202749,0.00973704462310493,0.415904163055501,0.480025295589773,0.00424340648202749,0.00354585987963407,-0.00122976230335148,0.00168035526835197,-0.0104377516388299,0.00330699918926047,-0.0186921717867889,-1.17627586451876,-1.47244249310194,-1.27708117511459,-1.29059222575837,-1.17627586451876,-0.299316874269575,-1.115330749547,0.0702159891229222,"Low",-0.00384441296284388,0,0
2021-06-28,0.0123237361827996,0.00976491230907236,0.416941965481874,0.48146115085399,0.0123237361827996,0.00201377234674105,0.0120881947686708,-0.00795284006332242,0.0102282336798325,-5.999643961907e-05,0,0.819150684875704,-1.47602328256486,-1.26219014383966,-1.26991965248513,0.819150684875704,0.157395649243316,-0.368739343315821,0.161701704345125,"Low",-0.00584842504777527,0,0
2021-06-29,0.0059140061811838,0.0097408371758922,0.419131855445946,0.484088903220431,0.0059140061811838,0.000537971626917155,0.00361225121012954,-0.00478492048951296,0.00167203649098902,-0.0105610346472274,0.0210462906943016,-0.763100767585433,-1.49854996797254,-1.23629435407875,-1.23615991135784,-0.763100767585433,0.66104144940847,-0.806027386528588,0.108117362149991,"Low",-0.00638310655332008,0,0
2021-06-30,0.0056920431446124,0.00972977870873373,0.419909287567743,0.484817155079095,0.0056920431446124,0.000841299871164658,-0.00157874350912834,0.000130812901359079,0.00444306691465357,0.00484176359228883,-0.0104678104468432,-0.818095324315924,-1.5177447299829,-1.22474841272213,-1.22421568988655,-0.818095324315924,-0.106999982571774,-0.951649910632534,0.0902730892867877,"Low",-0.00721868478255128,0,0
2021-07-01,0.00514964014680961,0.009665281277654,0.422606038236345,0.487329112476236,0.00514964014680961,0.0055213696075489,0.000394742425946504,0.00876806941094976,5.58342177532367e-05,0.00343544961508435,-0.0164274588608313,-0.945078599487589,-1.55356126139432,-1.19276058780406,-1.19059385200253,-0.945078599487589,-0.253444253909833,-1.01341952568099,0.0827039726795736,"Low",-0.0126850924475786,0,0
2021-07-02,0.00479507018658059,0.00951461377661979,0.419561106570613,0.481258971513058,0.00479507018658059,0.00761460190472274,0.01141355200307,-0.0095532036225281,0.00601578405630931,0.00653692915069826,-0.00241837034646419,-1.03012174524558,-1.62336449681401,-1.21892959361011,-1.25615230500274,-1.03012174524558,0.0857229665595102,-1.01216115322642,0.0828581709506242,"Low",-0.0201745516103017,0,0
2021-07-06,0.0119921482015692,0.00960777425143308,0.418097692571088,0.479826296297614,0.0119921482015692,-0.00182327363699475,0.00431224632198113,-0.0146359280107937,0.0116536340755244,0.00494918788321907,0.0225727727937102,0.748588602274671,-1.59967353821231,-1.22940404801579,-1.26842740679649,0.748588602274671,0.690489375258763,-0.318306402202749,0.167881649158285,"Low",-0.0183864320811552,0,0
2021-07-07,0.00742806914078736,0.00961155639882409,0.41945055266785,0.481713964220211,0.00742806914078736,0.00352786869758326,0.0021081827482714,-0.00934137633503163,0.00881937040808811,0.00379957361267991,0.00202700971776704,-0.375982466231956,-1.60236761278643,-1.20926385606992,-1.23995814507742,-0.375982466231956,0.194756218485818,-0.768133054651976,0.112760852586212,"Low",-0.0218433345262335,0,0
2021-07-08,0.00605031744608017,0.00967879561381359,0.426864536676615,0.4886033018941,0.00605031744608017,-0.00818147748328446,-0.00605816072001986,-0.00924881037124692,0.00391072856128449,-0.000652029388755082,0.0627862315436056,-0.713612867369278,-1.58012263096879,-1.12700189799255,-1.15299122662547,-0.713612867369278,1.65655193696592,-0.605131592226575,0.132734703407146,"Low",-0.0138077411020773,0,0
2021-07-09,0.00822189751393575,0.00977986558556302,0.435805191550018,0.496382977543767,0.00822189751393575,0.0106183034257148,0.00622444828014856,0.0208898115537393,-0.0141627368489257,0.00331506144102622,-0.0695589921903785,-0.170912694432333,-1.54110198017017,-1.02820673469168,-1.05476925445488,-0.170912694432333,-1.53350626916236,-0.916568271223959,0.0945719183995717,"Low",-0.0242240302158412,0,0
2021-07-12,0.00393714333297254,0.00977960281102066,0.437069702625008,0.497534755909138,0.00393714333297254,0.0035755541809559,0.00389786850887575,0.000838921903001832,-0.00129729474670626,-0.00124187183518121,-0.00647694556104561,-1.22470378766864,-1.54335007365139,-1.0096156551732,-1.03567804343501,-1.22470378766864,-0.0144588599783493,-1.00875170126254,0.0832759579072219,"Low",-0.0277067400450169,0,0
2021-07-13,0.00556083447378955,0.00980630549608396,0.443503080275695,0.50337938740619,0.00556083447378955,-0.0034147156909059,0,-0.0190260874877186,-0.00768320364760022,0.00130093578698531,0.0118988445149739,-0.816909900202287,-1.53414587029239,-0.936557563789263,-0.960131468686155,-0.816909900202287,0.441290244117103,-0.77056074317588,0.112463368823216,"Low",-0.0243809599289404,0,0
2021-07-14,0.0110604100349314,0.00980040674573838,0.444386560758769,0.504360940350803,0.0110604100349314,0.00149102901920006,0.00179194804178895,-0.0155497981932857,0.0112977070168885,0.0106977573134772,-0.0232489208186326,0.541842780503389,-1.53779250117426,-0.92227145078273,-0.943436532612965,0.541842780503389,-0.420705603578645,-0.456753421190304,0.150916647355765,"Low",-0.0258345522858792,0,0
2021-07-15,0.00702450668792204,0.00972283282428677,0.436902832445244,0.497435168775077,0.00702450668792204,-0.00342137702913181,-0.00704824943368898,-0.00568166814170201,0.0109702894232937,0.000175464254827062,0.0144233296379106,-0.454265027493445,-1.57102449359347,-0.997394838872356,-1.02323569506788,-0.454265027493445,0.496728612157985,-0.667242745060435,0.12512373548968,"Low",-0.0224958567893033,0,0
2021-07-16,0.0107186455964375,0.00979228037445041,0.43544440005719,0.496676506182294,0.0107186455964375,-0.0078745378830396,-0.00813239458926951,-0.0123908523961482,-0.0018875164465042,-0.00975103830866786,0.0407537802560016,0.455630166626889,-1.5405297937336,-1.00852520322445,-1.02811422878988,0.455630166626889,1.13268239695109,-0.255537749257176,0.175573185734159,"Low",-0.0147680769674794,0,0
2021-07-19,0.00899269004110609,0.0100422413856097,0.459511842012317,0.517165793985514,0.00899269004110609,-0.014878210669842,-0.00822723605144038,-0.0150936286869179,0.0216911247973171,0.00117985351261396,0.133408656101915,0.0304772304151952,-1.42786102282834,-0.74125359840912,-0.768130029802734,0.0304772304151952,3.30667705941134,0.0717311448669231,0.215676016545007,"Low",0.0143306001516954,0,0
2021-07-20,0.0079340029443194,0.0101243759486705,0.477535282655717,0.53316945680367,0.0079340029443194,0.0142288876834771,0.0115495594244406,0.0305584636799514,-0.00968618043647496,-0.00129794248725368,-0.0879753751521086,-0.226395333564243,-1.38867106762237,-0.537329344568811,-0.561401763880629,-0.226395333564243,-1.96761827790289,-0.817968520183864,0.106654121153779,"Low",0.00809624252567698,0,0
2021-07-21,0.0119290736104904,0.0101337305614058,0.473012451091096,0.529153433674916,0.0119290736104904,0.00806364378748459,0.00769060742537242,0.0170771849817939,-0.0127474466907529,-0.00372619028907195,-0.0656025447648645,0.779056640702942,-1.38102150838489,-0.581421568653471,-0.606307064448975,0.779056640702942,-1.42364391373912,-0.405713462303429,0.157170974829542,"Low",0.00209408741265271,0,0
